"Notes","Five-Year Age Groups","Five-Year Age Groups Code","Year","Year Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"85-89 years","85-89","2002","2002","Female","F","White","2106-3",15722,Not Applicable,Not Applicable
,"85-89 years","85-89","2002","2002","Male","M","Black or African American","2054-5",575,Not Applicable,Not Applicable
,"85-89 years","85-89","2002","2002","Male","M","White","2106-3",10893,Not Applicable,Not Applicable
,"85-89 years","85-89","2003","2003","Female","F","Black or African American","2054-5",996,Not Applicable,Not Applicable
,"85-89 years","85-89","2003","2003","Female","F","White","2106-3",15878,Not Applicable,Not Applicable
,"85-89 years","85-89","2003","2003","Male","M","Black or African American","2054-5",560,Not Applicable,Not Applicable
,"85-89 years","85-89","2003","2003","Male","M","White","2106-3",11208,Not Applicable,Not Applicable
,"85-89 years","85-89","2004","2004","Female","F","Black or African American","2054-5",985,Not Applicable,Not Applicable
,"85-89 years","85-89","2004","2004","Female","F","White","2106-3",14925,Not Applicable,Not Applicable
,"85-89 years","85-89","2004","2004","Male","M","Black or African American","2054-5",560,Not Applicable,Not Applicable
,"85-89 years","85-89","2004","2004","Male","M","White","2106-3",10714,Not Applicable,Not Applicable
,"85-89 years","85-89","2005","2005","Female","F","Black or African American","2054-5",950,Not Applicable,Not Applicable
,"85-89 years","85-89","2005","2005","Female","F","White","2106-3",15478,Not Applicable,Not Applicable
,"85-89 years","85-89","2005","2005","Male","M","Black or African American","2054-5",568,Not Applicable,Not Applicable
,"85-89 years","85-89","2005","2005","Male","M","White","2106-3",11018,Not Applicable,Not Applicable
,"85-89 years","85-89","2006","2006","Female","F","Black or African American","2054-5",998,Not Applicable,Not Applicable
,"85-89 years","85-89","2006","2006","Female","F","White","2106-3",15530,Not Applicable,Not Applicable
,"85-89 years","85-89","2006","2006","Male","M","Black or African American","2054-5",584,Not Applicable,Not Applicable
,"85-89 years","85-89","2006","2006","Male","M","White","2106-3",11475,Not Applicable,Not Applicable
,"85-89 years","85-89","2007","2007","Female","F","Black or African American","2054-5",1001,Not Applicable,Not Applicable
,"85-89 years","85-89","2007","2007","Female","F","White","2106-3",15243,Not Applicable,Not Applicable
,"85-89 years","85-89","2007","2007","Male","M","Black or African American","2054-5",619,Not Applicable,Not Applicable
,"85-89 years","85-89","2007","2007","Male","M","White","2106-3",11494,Not Applicable,Not Applicable
,"85-89 years","85-89","2008","2008","Female","F","Black or African American","2054-5",1012,Not Applicable,Not Applicable
,"85-89 years","85-89","2008","2008","Female","F","White","2106-3",15689,Not Applicable,Not Applicable
,"85-89 years","85-89","2008","2008","Male","M","Black or African American","2054-5",623,Not Applicable,Not Applicable
,"85-89 years","85-89","2008","2008","Male","M","White","2106-3",11752,Not Applicable,Not Applicable
,"85-89 years","85-89","2009","2009","Female","F","Black or African American","2054-5",1025,Not Applicable,Not Applicable
,"85-89 years","85-89","2009","2009","Female","F","White","2106-3",15742,Not Applicable,Not Applicable
,"85-89 years","85-89","2009","2009","Male","M","Black or African American","2054-5",632,Not Applicable,Not Applicable
,"85-89 years","85-89","2009","2009","Male","M","White","2106-3",11846,Not Applicable,Not Applicable
,"85-89 years","85-89","2010","2010","Female","F","Black or African American","2054-5",1042,Not Applicable,Not Applicable
,"85-89 years","85-89","2010","2010","Female","F","White","2106-3",15860,Not Applicable,Not Applicable
,"85-89 years","85-89","2010","2010","Male","M","Black or African American","2054-5",659,Not Applicable,Not Applicable
,"85-89 years","85-89","2010","2010","Male","M","White","2106-3",12030,Not Applicable,Not Applicable
,"85-89 years","85-89","2011","2011","Female","F","Black or African American","2054-5",1066,Not Applicable,Not Applicable
,"85-89 years","85-89","2011","2011","Female","F","White","2106-3",15871,Not Applicable,Not Applicable
,"85-89 years","85-89","2011","2011","Male","M","Black or African American","2054-5",694,Not Applicable,Not Applicable
,"85-89 years","85-89","2011","2011","Male","M","White","2106-3",12015,Not Applicable,Not Applicable
,"85-89 years","85-89","2012","2012","Female","F","Black or African American","2054-5",1079,Not Applicable,Not Applicable
,"85-89 years","85-89","2012","2012","Female","F","White","2106-3",15461,Not Applicable,Not Applicable
,"85-89 years","85-89","2012","2012","Male","M","Black or African American","2054-5",646,Not Applicable,Not Applicable
,"85-89 years","85-89","2012","2012","Male","M","White","2106-3",11895,Not Applicable,Not Applicable
,"85-89 years","85-89","2013","2013","Female","F","Black or African American","2054-5",999,Not Applicable,Not Applicable
,"85-89 years","85-89","2013","2013","Female","F","White","2106-3",15356,Not Applicable,Not Applicable
,"85-89 years","85-89","2013","2013","Male","M","Black or African American","2054-5",667,Not Applicable,Not Applicable
,"85-89 years","85-89","2013","2013","Male","M","White","2106-3",11785,Not Applicable,Not Applicable
,"85-89 years","85-89","2014","2014","Female","F","Black or African American","2054-5",989,Not Applicable,Not Applicable
,"85-89 years","85-89","2014","2014","Female","F","White","2106-3",14042,Not Applicable,Not Applicable
,"85-89 years","85-89","2014","2014","Male","M","Black or African American","2054-5",654,Not Applicable,Not Applicable
,"85-89 years","85-89","2014","2014","Male","M","White","2106-3",11087,Not Applicable,Not Applicable
,"85-89 years","85-89","2015","2015","Female","F","Black or African American","2054-5",1062,Not Applicable,Not Applicable
,"85-89 years","85-89","2015","2015","Female","F","White","2106-3",14244,Not Applicable,Not Applicable
,"85-89 years","85-89","2015","2015","Male","M","Black or African American","2054-5",686,Not Applicable,Not Applicable
,"85-89 years","85-89","2015","2015","Male","M","White","2106-3",11644,Not Applicable,Not Applicable
,"85-89 years","85-89","2016","2016","Female","F","Black or African American","2054-5",1055,Not Applicable,Not Applicable
,"85-89 years","85-89","2016","2016","Female","F","White","2106-3",13795,Not Applicable,Not Applicable
,"85-89 years","85-89","2016","2016","Male","M","Black or African American","2054-5",747,Not Applicable,Not Applicable
,"85-89 years","85-89","2016","2016","Male","M","White","2106-3",11375,Not Applicable,Not Applicable
,"85-89 years","85-89","2017","2017","Female","F","Black or African American","2054-5",1040,Not Applicable,Not Applicable
,"85-89 years","85-89","2017","2017","Female","F","White","2106-3",13429,Not Applicable,Not Applicable
,"85-89 years","85-89","2017","2017","Male","M","Black or African American","2054-5",734,Not Applicable,Not Applicable
,"85-89 years","85-89","2017","2017","Male","M","White","2106-3",11755,Not Applicable,Not Applicable
,"90-94 years","90-94","1999","1999","Female","F","Black or African American","2054-5",586,Not Applicable,Not Applicable
,"90-94 years","90-94","1999","1999","Female","F","White","2106-3",11634,Not Applicable,Not Applicable
,"90-94 years","90-94","1999","1999","Male","M","Black or African American","2054-5",244,Not Applicable,Not Applicable
,"90-94 years","90-94","1999","1999","Male","M","White","2106-3",5139,Not Applicable,Not Applicable
,"90-94 years","90-94","2000","2000","Female","F","Black or African American","2054-5",600,Not Applicable,Not Applicable
,"90-94 years","90-94","2000","2000","Female","F","White","2106-3",11744,Not Applicable,Not Applicable
,"90-94 years","90-94","2000","2000","Male","M","Black or African American","2054-5",257,Not Applicable,Not Applicable
,"90-94 years","90-94","2000","2000","Male","M","White","2106-3",5309,Not Applicable,Not Applicable
,"90-94 years","90-94","2001","2001","Female","F","Black or African American","2054-5",624,Not Applicable,Not Applicable
,"90-94 years","90-94","2001","2001","Female","F","White","2106-3",11925,Not Applicable,Not Applicable
,"90-94 years","90-94","2001","2001","Male","M","Black or African American","2054-5",262,Not Applicable,Not Applicable
,"90-94 years","90-94","2001","2001","Male","M","White","2106-3",5274,Not Applicable,Not Applicable
,"90-94 years","90-94","2002","2002","Female","F","Black or African American","2054-5",654,Not Applicable,Not Applicable
,"90-94 years","90-94","2002","2002","Female","F","White","2106-3",11831,Not Applicable,Not Applicable
,"90-94 years","90-94","2002","2002","Male","M","Black or African American","2054-5",264,Not Applicable,Not Applicable
,"90-94 years","90-94","2002","2002","Male","M","White","2106-3",5477,Not Applicable,Not Applicable
,"90-94 years","90-94","2003","2003","Female","F","Black or African American","2054-5",711,Not Applicable,Not Applicable
,"90-94 years","90-94","2003","2003","Female","F","White","2106-3",12370,Not Applicable,Not Applicable
,"90-94 years","90-94","2003","2003","Male","M","Black or African American","2054-5",246,Not Applicable,Not Applicable
,"90-94 years","90-94","2003","2003","Male","M","White","2106-3",5959,Not Applicable,Not Applicable
,"90-94 years","90-94","2004","2004","Female","F","Black or African American","2054-5",690,Not Applicable,Not Applicable
,"90-94 years","90-94","2004","2004","Female","F","White","2106-3",11647,Not Applicable,Not Applicable
,"90-94 years","90-94","2004","2004","Male","M","Black or African American","2054-5",289,Not Applicable,Not Applicable
,"90-94 years","90-94","2004","2004","Male","M","White","2106-3",5877,Not Applicable,Not Applicable
,"90-94 years","90-94","2005","2005","Female","F","Black or African American","2054-5",674,Not Applicable,Not Applicable
,"90-94 years","90-94","2005","2005","Female","F","White","2106-3",12255,Not Applicable,Not Applicable
,"90-94 years","90-94","2005","2005","Male","M","Black or African American","2054-5",259,Not Applicable,Not Applicable
,"90-94 years","90-94","2005","2005","Male","M","White","2106-3",6351,Not Applicable,Not Applicable
,"90-94 years","90-94","2006","2006","Female","F","Black or African American","2054-5",731,Not Applicable,Not Applicable
,"90-94 years","90-94","2006","2006","Female","F","White","2106-3",12209,Not Applicable,Not Applicable
,"90-94 years","90-94","2006","2006","Male","M","Black or African American","2054-5",311,Not Applicable,Not Applicable
,"90-94 years","90-94","2006","2006","Male","M","White","2106-3",6489,Not Applicable,Not Applicable
,"90-94 years","90-94","2007","2007","Female","F","Black or African American","2054-5",693,Not Applicable,Not Applicable
,"90-94 years","90-94","2007","2007","Female","F","White","2106-3",12038,Not Applicable,Not Applicable
,"90-94 years","90-94","2007","2007","Male","M","Black or African American","2054-5",303,Not Applicable,Not Applicable
,"90-94 years","90-94","2007","2007","Male","M","White","2106-3",6419,Not Applicable,Not Applicable
,"90-94 years","90-94","2008","2008","Female","F","Black or African American","2054-5",708,Not Applicable,Not Applicable
,"90-94 years","90-94","2008","2008","Female","F","White","2106-3",12201,Not Applicable,Not Applicable
,"90-94 years","90-94","2008","2008","Male","M","Black or African American","2054-5",294,Not Applicable,Not Applicable
,"90-94 years","90-94","2008","2008","Male","M","White","2106-3",6807,Not Applicable,Not Applicable
,"90-94 years","90-94","2009","2009","Female","F","Black or African American","2054-5",712,Not Applicable,Not Applicable
,"90-94 years","90-94","2009","2009","Female","F","White","2106-3",11659,Not Applicable,Not Applicable
,"90-94 years","90-94","2009","2009","Male","M","Black or African American","2054-5",324,Not Applicable,Not Applicable
,"90-94 years","90-94","2009","2009","Male","M","White","2106-3",6845,Not Applicable,Not Applicable
,"90-94 years","90-94","2010","2010","Female","F","Black or African American","2054-5",688,Not Applicable,Not Applicable
,"90-94 years","90-94","2010","2010","Female","F","White","2106-3",12431,Not Applicable,Not Applicable
,"90-94 years","90-94","2010","2010","Male","M","Black or African American","2054-5",310,Not Applicable,Not Applicable
,"90-94 years","90-94","2010","2010","Male","M","White","2106-3",7375,Not Applicable,Not Applicable
,"90-94 years","90-94","2011","2011","Female","F","Black or African American","2054-5",796,Not Applicable,Not Applicable
,"90-94 years","90-94","2011","2011","Female","F","White","2106-3",13253,Not Applicable,Not Applicable
,"90-94 years","90-94","2011","2011","Male","M","Black or African American","2054-5",373,Not Applicable,Not Applicable
,"90-94 years","90-94","2011","2011","Male","M","White","2106-3",7988,Not Applicable,Not Applicable
,"90-94 years","90-94","2012","2012","Female","F","Black or African American","2054-5",804,Not Applicable,Not Applicable
,"90-94 years","90-94","2012","2012","Female","F","White","2106-3",13639,Not Applicable,Not Applicable
,"90-94 years","90-94","2012","2012","Male","M","Black or African American","2054-5",371,Not Applicable,Not Applicable
,"90-94 years","90-94","2012","2012","Male","M","White","2106-3",8368,Not Applicable,Not Applicable
,"90-94 years","90-94","2013","2013","Female","F","Black or African American","2054-5",796,Not Applicable,Not Applicable
,"90-94 years","90-94","2013","2013","Female","F","White","2106-3",14018,Not Applicable,Not Applicable
,"90-94 years","90-94","2013","2013","Male","M","Black or African American","2054-5",405,Not Applicable,Not Applicable
,"90-94 years","90-94","2013","2013","Male","M","White","2106-3",8800,Not Applicable,Not Applicable
,"90-94 years","90-94","2014","2014","Female","F","Black or African American","2054-5",781,Not Applicable,Not Applicable
,"90-94 years","90-94","2014","2014","Female","F","White","2106-3",13968,Not Applicable,Not Applicable
,"90-94 years","90-94","2014","2014","Male","M","Black or African American","2054-5",415,Not Applicable,Not Applicable
,"90-94 years","90-94","2014","2014","Male","M","White","2106-3",8539,Not Applicable,Not Applicable
,"90-94 years","90-94","2015","2015","Female","F","Black or African American","2054-5",873,Not Applicable,Not Applicable
,"90-94 years","90-94","2015","2015","Female","F","White","2106-3",14873,Not Applicable,Not Applicable
,"90-94 years","90-94","2015","2015","Male","M","Black or African American","2054-5",393,Not Applicable,Not Applicable
,"90-94 years","90-94","2015","2015","Male","M","White","2106-3",9248,Not Applicable,Not Applicable
,"90-94 years","90-94","2016","2016","Female","F","Black or African American","2054-5",866,Not Applicable,Not Applicable
,"90-94 years","90-94","2016","2016","Female","F","White","2106-3",14506,Not Applicable,Not Applicable
,"90-94 years","90-94","2016","2016","Male","M","Black or African American","2054-5",439,Not Applicable,Not Applicable
,"90-94 years","90-94","2016","2016","Male","M","White","2106-3",9005,Not Applicable,Not Applicable
,"90-94 years","90-94","2017","2017","Female","F","Black or African American","2054-5",908,Not Applicable,Not Applicable
,"90-94 years","90-94","2017","2017","Female","F","White","2106-3",14712,Not Applicable,Not Applicable
,"90-94 years","90-94","2017","2017","Male","M","Black or African American","2054-5",467,Not Applicable,Not Applicable
,"90-94 years","90-94","2017","2017","Male","M","White","2106-3",8978,Not Applicable,Not Applicable
,"95-99 years","95-99","1999","1999","Female","F","Black or African American","2054-5",287,Not Applicable,Not Applicable
,"95-99 years","95-99","1999","1999","Female","F","White","2106-3",5215,Not Applicable,Not Applicable
,"95-99 years","95-99","1999","1999","Male","M","Black or African American","2054-5",87,Not Applicable,Not Applicable
,"95-99 years","95-99","1999","1999","Male","M","White","2106-3",1494,Not Applicable,Not Applicable
,"95-99 years","95-99","2000","2000","Female","F","Black or African American","2054-5",282,Not Applicable,Not Applicable
,"95-99 years","95-99","2000","2000","Female","F","White","2106-3",5211,Not Applicable,Not Applicable
,"95-99 years","95-99","2000","2000","Male","M","Black or African American","2054-5",93,Not Applicable,Not Applicable
,"95-99 years","95-99","2000","2000","Male","M","White","2106-3",1473,Not Applicable,Not Applicable
,"95-99 years","95-99","2001","2001","Female","F","Black or African American","2054-5",288,Not Applicable,Not Applicable
,"95-99 years","95-99","2001","2001","Female","F","White","2106-3",5060,Not Applicable,Not Applicable
,"95-99 years","95-99","2001","2001","Male","M","Black or African American","2054-5",106,Not Applicable,Not Applicable
,"95-99 years","95-99","2001","2001","Male","M","White","2106-3",1521,Not Applicable,Not Applicable
,"95-99 years","95-99","2002","2002","Female","F","Black or African American","2054-5",288,Not Applicable,Not Applicable
,"95-99 years","95-99","2002","2002","Female","F","White","2106-3",5093,Not Applicable,Not Applicable
,"95-99 years","95-99","2002","2002","Male","M","Black or African American","2054-5",84,Not Applicable,Not Applicable
,"95-99 years","95-99","2002","2002","Male","M","White","2106-3",1568,Not Applicable,Not Applicable
,"95-99 years","95-99","2003","2003","Female","F","Black or African American","2054-5",310,Not Applicable,Not Applicable
,"95-99 years","95-99","2003","2003","Female","F","White","2106-3",5432,Not Applicable,Not Applicable
,"95-99 years","95-99","2003","2003","Male","M","Black or African American","2054-5",67,Not Applicable,Not Applicable
,"95-99 years","95-99","2003","2003","Male","M","White","2106-3",1643,Not Applicable,Not Applicable
,"95-99 years","95-99","2004","2004","Female","F","Black or African American","2054-5",305,Not Applicable,Not Applicable
,"95-99 years","95-99","2004","2004","Female","F","White","2106-3",5221,Not Applicable,Not Applicable
,"95-99 years","95-99","2004","2004","Male","M","Black or African American","2054-5",85,Not Applicable,Not Applicable
,"95-99 years","95-99","2004","2004","Male","M","White","2106-3",1635,Not Applicable,Not Applicable
,"95-99 years","95-99","2005","2005","Female","F","Black or African American","2054-5",341,Not Applicable,Not Applicable
,"95-99 years","95-99","2005","2005","Female","F","White","2106-3",5480,Not Applicable,Not Applicable
,"95-99 years","95-99","2005","2005","Male","M","Black or African American","2054-5",82,Not Applicable,Not Applicable
,"95-99 years","95-99","2005","2005","Male","M","White","2106-3",1774,Not Applicable,Not Applicable
,"95-99 years","95-99","2006","2006","Female","F","Black or African American","2054-5",329,Not Applicable,Not Applicable
,"95-99 years","95-99","2006","2006","Female","F","White","2106-3",5602,Not Applicable,Not Applicable
,"95-99 years","95-99","2006","2006","Male","M","Black or African American","2054-5",104,Not Applicable,Not Applicable
,"95-99 years","95-99","2006","2006","Male","M","White","2106-3",1791,Not Applicable,Not Applicable
,"95-99 years","95-99","2007","2007","Female","F","Black or African American","2054-5",360,Not Applicable,Not Applicable
,"95-99 years","95-99","2007","2007","Female","F","White","2106-3",5359,Not Applicable,Not Applicable
,"95-99 years","95-99","2007","2007","Male","M","Black or African American","2054-5",108,Not Applicable,Not Applicable
,"95-99 years","95-99","2007","2007","Male","M","White","2106-3",1932,Not Applicable,Not Applicable
,"95-99 years","95-99","2008","2008","Female","F","Black or African American","2054-5",347,Not Applicable,Not Applicable
,"95-99 years","95-99","2008","2008","Female","F","White","2106-3",5717,Not Applicable,Not Applicable
,"95-99 years","95-99","2008","2008","Male","M","Black or African American","2054-5",100,Not Applicable,Not Applicable
,"95-99 years","95-99","2008","2008","Male","M","White","2106-3",2028,Not Applicable,Not Applicable
,"95-99 years","95-99","2009","2009","Female","F","Black or African American","2054-5",330,Not Applicable,Not Applicable
,"95-99 years","95-99","2009","2009","Female","F","White","2106-3",5608,Not Applicable,Not Applicable
,"95-99 years","95-99","2009","2009","Male","M","Black or African American","2054-5",115,Not Applicable,Not Applicable
,"95-99 years","95-99","2009","2009","Male","M","White","2106-3",2118,Not Applicable,Not Applicable
,"95-99 years","95-99","2010","2010","Female","F","Black or African American","2054-5",355,Not Applicable,Not Applicable
,"95-99 years","95-99","2010","2010","Female","F","White","2106-3",5959,Not Applicable,Not Applicable
,"95-99 years","95-99","2010","2010","Male","M","Black or African American","2054-5",103,Not Applicable,Not Applicable
,"95-99 years","95-99","2010","2010","Male","M","White","2106-3",2254,Not Applicable,Not Applicable
,"95-99 years","95-99","2011","2011","Female","F","Black or African American","2054-5",381,Not Applicable,Not Applicable
,"95-99 years","95-99","2011","2011","Female","F","White","2106-3",6131,Not Applicable,Not Applicable
,"95-99 years","95-99","2011","2011","Male","M","Black or African American","2054-5",110,Not Applicable,Not Applicable
,"95-99 years","95-99","2011","2011","Male","M","White","2106-3",2457,Not Applicable,Not Applicable
,"95-99 years","95-99","2012","2012","Female","F","Black or African American","2054-5",369,Not Applicable,Not Applicable
,"95-99 years","95-99","2012","2012","Female","F","White","2106-3",6130,Not Applicable,Not Applicable
,"95-99 years","95-99","2012","2012","Male","M","Black or African American","2054-5",126,Not Applicable,Not Applicable
,"95-99 years","95-99","2012","2012","Male","M","White","2106-3",2589,Not Applicable,Not Applicable
,"95-99 years","95-99","2013","2013","Female","F","Black or African American","2054-5",396,Not Applicable,Not Applicable
,"95-99 years","95-99","2013","2013","Female","F","White","2106-3",6535,Not Applicable,Not Applicable
,"95-99 years","95-99","2013","2013","Male","M","Black or African American","2054-5",117,Not Applicable,Not Applicable
,"95-99 years","95-99","2013","2013","Male","M","White","2106-3",2788,Not Applicable,Not Applicable
,"95-99 years","95-99","2014","2014","Female","F","Black or African American","2054-5",382,Not Applicable,Not Applicable
,"95-99 years","95-99","2014","2014","Female","F","White","2106-3",6276,Not Applicable,Not Applicable
,"95-99 years","95-99","2014","2014","Male","M","Black or African American","2054-5",152,Not Applicable,Not Applicable
,"95-99 years","95-99","2014","2014","Male","M","White","2106-3",2787,Not Applicable,Not Applicable
,"95-99 years","95-99","2015","2015","Female","F","Black or African American","2054-5",452,Not Applicable,Not Applicable
,"95-99 years","95-99","2015","2015","Female","F","White","2106-3",6933,Not Applicable,Not Applicable
,"95-99 years","95-99","2015","2015","Male","M","Black or African American","2054-5",147,Not Applicable,Not Applicable
,"95-99 years","95-99","2015","2015","Male","M","White","2106-3",3110,Not Applicable,Not Applicable
,"95-99 years","95-99","2016","2016","Female","F","Black or African American","2054-5",434,Not Applicable,Not Applicable
,"95-99 years","95-99","2016","2016","Female","F","White","2106-3",7287,Not Applicable,Not Applicable
,"95-99 years","95-99","2016","2016","Male","M","Black or African American","2054-5",168,Not Applicable,Not Applicable
,"95-99 years","95-99","2016","2016","Male","M","White","2106-3",3413,Not Applicable,Not Applicable
,"95-99 years","95-99","2017","2017","Female","F","Black or African American","2054-5",519,Not Applicable,Not Applicable
,"95-99 years","95-99","2017","2017","Female","F","White","2106-3",7827,Not Applicable,Not Applicable
,"95-99 years","95-99","2017","2017","Male","M","Black or African American","2054-5",158,Not Applicable,Not Applicable
,"95-99 years","95-99","2017","2017","Male","M","White","2106-3",3622,Not Applicable,Not Applicable
,"100+ years","100+","1999","1999","Female","F","Black or African American","2054-5",77,Not Applicable,Not Applicable
,"100+ years","100+","1999","1999","Female","F","White","2106-3",1197,Not Applicable,Not Applicable
,"100+ years","100+","1999","1999","Male","M","Black or African American","2054-5",12,Not Applicable,Not Applicable
,"100+ years","100+","1999","1999","Male","M","White","2106-3",223,Not Applicable,Not Applicable
,"100+ years","100+","2000","2000","Female","F","Black or African American","2054-5",83,Not Applicable,Not Applicable
,"100+ years","100+","2000","2000","Female","F","White","2106-3",1163,Not Applicable,Not Applicable
,"100+ years","100+","2000","2000","Male","M","Black or African American","2054-5",23,Not Applicable,Not Applicable
,"100+ years","100+","2000","2000","Male","M","White","2106-3",232,Not Applicable,Not Applicable
,"100+ years","100+","2001","2001","Female","F","Black or African American","2054-5",95,Not Applicable,Not Applicable
,"100+ years","100+","2001","2001","Female","F","White","2106-3",1246,Not Applicable,Not Applicable
,"100+ years","100+","2001","2001","Male","M","Black or African American","2054-5",22,Not Applicable,Not Applicable
,"100+ years","100+","2001","2001","Male","M","White","2106-3",232,Not Applicable,Not Applicable
,"100+ years","100+","2002","2002","Female","F","Black or African American","2054-5",87,Not Applicable,Not Applicable
,"100+ years","100+","2002","2002","Female","F","White","2106-3",1150,Not Applicable,Not Applicable
,"100+ years","100+","2002","2002","Male","M","Black or African American","2054-5",19,Not Applicable,Not Applicable
,"100+ years","100+","2002","2002","Male","M","White","2106-3",239,Not Applicable,Not Applicable
,"100+ years","100+","2003","2003","Female","F","Black or African American","2054-5",91,Not Applicable,Not Applicable
,"100+ years","100+","2003","2003","Female","F","White","2106-3",1216,Not Applicable,Not Applicable
,"100+ years","100+","2003","2003","Male","M","Black or African American","2054-5",14,Not Applicable,Not Applicable
,"100+ years","100+","2003","2003","Male","M","White","2106-3",258,Not Applicable,Not Applicable
,"100+ years","100+","2004","2004","Female","F","Black or African American","2054-5",113,Not Applicable,Not Applicable
,"100+ years","100+","2004","2004","Female","F","White","2106-3",1179,Not Applicable,Not Applicable
,"100+ years","100+","2004","2004","Male","M","Black or African American","2054-5",26,Not Applicable,Not Applicable
,"100+ years","100+","2004","2004","Male","M","White","2106-3",253,Not Applicable,Not Applicable
,"100+ years","100+","2005","2005","Female","F","Black or African American","2054-5",112,Not Applicable,Not Applicable
,"100+ years","100+","2005","2005","Female","F","White","2106-3",1267,Not Applicable,Not Applicable
,"100+ years","100+","2005","2005","Male","M","Black or African American","2054-5",22,Not Applicable,Not Applicable
,"100+ years","100+","2005","2005","Male","M","White","2106-3",222,Not Applicable,Not Applicable
,"100+ years","100+","2006","2006","Female","F","Black or African American","2054-5",117,Not Applicable,Not Applicable
,"100+ years","100+","2006","2006","Female","F","White","2106-3",1249,Not Applicable,Not Applicable
,"100+ years","100+","2006","2006","Male","M","Black or African American","2054-5",14,Not Applicable,Not Applicable
,"100+ years","100+","2006","2006","Male","M","White","2106-3",238,Not Applicable,Not Applicable
,"100+ years","100+","2007","2007","Female","F","Black or African American","2054-5",122,Not Applicable,Not Applicable
,"100+ years","100+","2007","2007","Female","F","White","2106-3",1251,Not Applicable,Not Applicable
,"100+ years","100+","2007","2007","Male","M","Black or African American","2054-5",18,Not Applicable,Not Applicable
,"100+ years","100+","2007","2007","Male","M","White","2106-3",250,Not Applicable,Not Applicable
,"100+ years","100+","2008","2008","Female","F","Black or African American","2054-5",103,Not Applicable,Not Applicable
,"100+ years","100+","2008","2008","Female","F","White","2106-3",1301,Not Applicable,Not Applicable
,"100+ years","100+","2008","2008","Male","M","Black or African American","2054-5",20,Not Applicable,Not Applicable
,"100+ years","100+","2008","2008","Male","M","White","2106-3",236,Not Applicable,Not Applicable
,"100+ years","100+","2009","2009","Female","F","Black or African American","2054-5",108,Not Applicable,Not Applicable
,"100+ years","100+","2009","2009","Female","F","White","2106-3",1280,Not Applicable,Not Applicable
,"100+ years","100+","2009","2009","Male","M","Black or African American","2054-5",20,Not Applicable,Not Applicable
,"100+ years","100+","2009","2009","Male","M","White","2106-3",269,Not Applicable,Not Applicable
,"100+ years","100+","2010","2010","Female","F","Black or African American","2054-5",113,Not Applicable,Not Applicable
,"100+ years","100+","2010","2010","Female","F","White","2106-3",1299,Not Applicable,Not Applicable
,"100+ years","100+","2010","2010","Male","M","Black or African American","2054-5",23,Not Applicable,Not Applicable
,"100+ years","100+","2010","2010","Male","M","White","2106-3",304,Not Applicable,Not Applicable
,"100+ years","100+","2011","2011","Female","F","Black or African American","2054-5",109,Not Applicable,Not Applicable
,"100+ years","100+","2011","2011","Female","F","White","2106-3",1468,Not Applicable,Not Applicable
,"100+ years","100+","2011","2011","Male","M","Black or African American","2054-5",17,Not Applicable,Not Applicable
,"100+ years","100+","2011","2011","Male","M","White","2106-3",306,Not Applicable,Not Applicable
,"100+ years","100+","2012","2012","Female","F","Black or African American","2054-5",120,Not Applicable,Not Applicable
,"100+ years","100+","2012","2012","Female","F","White","2106-3",1434,Not Applicable,Not Applicable
,"100+ years","100+","2012","2012","Male","M","Black or African American","2054-5",23,Not Applicable,Not Applicable
,"100+ years","100+","2012","2012","Male","M","White","2106-3",353,Not Applicable,Not Applicable
,"100+ years","100+","2013","2013","Female","F","Black or African American","2054-5",148,Not Applicable,Not Applicable
,"100+ years","100+","2013","2013","Female","F","White","2106-3",1551,Not Applicable,Not Applicable
,"100+ years","100+","2013","2013","Male","M","Black or African American","2054-5",19,Not Applicable,Not Applicable
,"100+ years","100+","2013","2013","Male","M","White","2106-3",407,Not Applicable,Not Applicable
,"100+ years","100+","2014","2014","Female","F","Black or African American","2054-5",128,Not Applicable,Not Applicable
,"100+ years","100+","2014","2014","Female","F","White","2106-3",1658,Not Applicable,Not Applicable
,"100+ years","100+","2014","2014","Male","M","Black or African American","2054-5",24,Not Applicable,Not Applicable
,"100+ years","100+","2014","2014","Male","M","White","2106-3",411,Not Applicable,Not Applicable
,"100+ years","100+","2015","2015","Female","F","Black or African American","2054-5",188,Not Applicable,Not Applicable
,"100+ years","100+","2015","2015","Female","F","White","2106-3",1776,Not Applicable,Not Applicable
,"100+ years","100+","2015","2015","Male","M","Black or African American","2054-5",35,Not Applicable,Not Applicable
,"100+ years","100+","2015","2015","Male","M","White","2106-3",471,Not Applicable,Not Applicable
,"100+ years","100+","2016","2016","Female","F","Black or African American","2054-5",133,Not Applicable,Not Applicable
,"100+ years","100+","2016","2016","Female","F","White","2106-3",1730,Not Applicable,Not Applicable
,"100+ years","100+","2016","2016","Male","M","Black or African American","2054-5",29,Not Applicable,Not Applicable
,"100+ years","100+","2016","2016","Male","M","White","2106-3",478,Not Applicable,Not Applicable
,"100+ years","100+","2017","2017","Female","F","Black or African American","2054-5",170,Not Applicable,Not Applicable
,"100+ years","100+","2017","2017","Female","F","White","2106-3",1827,Not Applicable,Not Applicable
,"100+ years","100+","2017","2017","Male","M","Black or African American","2054-5",27,Not Applicable,Not Applicable
